claimDate,text,label,label_id
2014-09-14,"The president referred to the Syrian opposition just a few months ago as pharmacists and doctors, and so on.",5,true
2011-06-13,The right-to-work states are creating a lot more jobs today than the heavily unionized states.,5,true
2012-10-11,"Says House Democrats ""voted to use your tax dollars for abortions"" by voting against bill defunding Planned Parenthood.",0,false
2012-06-07,"Says ""As Mayor of Wilsonville, I drove TriMet out of town and replaced their bloated transit system with our own local bus line that offers better service and has saved our businesses millions of dollars.""",2,mostly false
2014-08-04,"So far, the war in Gaza has left more than 1,800 Palestinians dead -- the population equivalent to 100 9/11s.",2,mostly false
2012-05-08,"Citizens Property Insurance has ""over $500 billion worth of risk, with less than $10 billion worth of surplus.""",2,mostly false
2014-01-07,"Unemployment insurance kept more than 620,000 children out of poverty in 2012.",1,half true
2010-10-19,On toll roads.,4,other
2014-07-29,"Under Mayor Tom Barrett, the number of Milwaukee police officers ""has not increased.""",5,true
2011-10-04,"The newly created state Immigration Enforcement Review Board ""can actually prosecute, and get them [violators] into jail, if we bring in the attorney general.""",0,false
2008-02-26,"Obama ""basically threatened to bomb Pakistan.""",0,false
2011-03-15,"Said Planned Parenthood’s early objective was to ""help kill black babies before they came into the world.""",0,false
2012-08-07,"Says ""a Republican hasn't won [an election] for a presidency in New Jersey since 1988.""",5,true
2011-09-12,The first round of stimulus ... it created zero jobs.,0,false
2011-02-14,"Says the Hawaii governor ""can’t find anything that says (President Barack Obama) was born in Hawaii.""",0,false
2009-03-24,Some even advocate wiping out 401(k)s entirely and replacing them with government-run accounts.,2,mostly false
2012-09-05,"Says the Republican Party platform says ""pull back even more of the rules on campaign finance reform, get rid of McCain-Feingold"" while the Democratic Party platform says ""we want to find a way to put more fair rules on campaign finance reform.""",5,true
2010-06-20,"Canada ""does spills into their water to practice in the event that this would happen. That is not allowed in the United States.""",3,mostly true
2015-05-19,"Says Democratic challenger Russ Feingold ""was the deciding vote on Obamacare.""",2,mostly false
2012-06-18,More than 43 percent of all food stamps are given to illegals.,0,false
2010-09-15,"Under Gov. Kitzhaber, unemployment rose 65 percent, state spending went up 57 percent and personal incomes declined compared to the rest of the country.",1,half true
2012-06-12,"When Mitt Romney was governor, Massachusetts ... (had) more debt per person than any other state in the country.",1,half true
2013-05-23,"Says ""With nearly 75 percent of Americans supportive of the construction of the pipeline, Schrader needs to explain to Oregon families why he voted against this needed project.""",3,mostly true
2013-07-20,"I’ve got the spending down, I’ve got the debt down a little bit, I’ve got the reserves up.",3,mostly true
2010-09-20,Said that his batting average with Congress is higher than every other president since Dwight D. Eisenhower except Lyndon Johnson.,1,half true
2015-12-06,"In France, they have a (surveillance) program a thousandfold more invasive than the United States.",3,mostly true
2011-09-28,"Every month, another 50,000 U.S.-born Hispanics turn 18 and become eligible to vote.",3,mostly true
2012-08-01,"Under the Obama administration’s bailout of General Motors, Ohio dealerships were forced to close.",1,half true
2013-06-16,"A study ranked Florida ""No. 1 in government corruption"" under Gov. Rick Scott.",0,false
2011-07-14,"Our country's got this huge debt, and (President Barack) Obama says raise taxes and keep spending more.",1,half true
2011-10-27,"Rhode Island Treasurer Gina Raimondo ""raised the mortality rate from 65 to 87"" and ""used a 1994 annuity chart"" to create the pension crisis.",2,mostly false
2012-03-20,Congress as a whole is less popular than it’s been since polling was invented.,5,true
2015-09-20,"At this point in 2012, ""Rick Perry was ahead at 29.9 percent, and we had seven more leads before it finally settled on Mitt Romney.""",3,mostly true
2016-08-27,The Dallas Cowboys can’t put a sticker on their helmets for the 5 police officers who were killed.,5,true
2016-04-24,"After my first year as governor, I was one of the most unpopular governors, maybe the most unpopular governor in the country. ... It changed.",5,true
2012-03-02,"Says a Barack Obama ""black imposter"" joke got a standing ovation at San Angelo rodeo.",2,mostly false
2011-12-08,I've done more impeachments than anybody else in the history of the country.,5,true
2013-07-17,"Says the State Department spent $630,000 to get 2 million Facebook ""Likes.""",5,true
2013-12-10,Granite Staters who hold individual policies from Anthem...can indeed renew their policies and keep their current doctors and hospitals in 2014.,5,true
2012-12-12,"Even hunters are restricted from using large capacity magazines: there is a five cartridge limit for large game hunting, and three for bird hunting.",5,true
2014-01-02,The Obama administration has used the Espionage Act to go after whistleblowers who leaked to journalists ... more than all previous administrations combined.,5,true
2011-05-03,"Says that had E-Verify been in place in Florida when 9/11 terrorists lived here, ""we might have saved the lives of 3,000 Americans.""",0,false
2010-02-24,"Bill McCollum ""cost the rest of us billions"" as a member of Congress, including a national debt that ""skyrocketed"" to $4.7 trillion.",1,half true
2016-04-07,"California’s Capitol building is ""second only to Disneyland,"" among visitor sites in the state.",0,false
2012-02-07,They're saying that 40 percent of the traffic that goes over [the Sakonnet River Bridge is from] out of state.,3,mostly true
2014-03-19,"Says Sen. Thad Cochran ""voted to spend hundreds of millions of dollars on ... the Bridge to Nowhere in Alaska instead of shifting the money to repair a bridge damaged by Hurricane Katrina.""",1,half true
2012-01-08,"In Connecticut and New York, students at Achievement First schools consistently outperform city and statewide averages.",1,half true
2013-12-15,"A quarter of our workers make $18,000 per year.",1,half true
2013-09-06,"Terry McAuliffe cashed in, walking away with millions from the demise of Global Crossing.",0,false
2016-03-04,"The Katy Freeway, or Interstate 10 west of Houston, is the widest freeway in the world, with up to 26 lanes, including frontage road lanes.",0,false
2015-10-14,Sixty-one percent of our bridges are in trouble.,0,false
2012-02-22,This president ... could have gotten crippling sanctions against Iran. He did not.,2,mostly false
2016-07-14,"I am the only candidate who ran in either primary who said, ‘I will not raise taxes on the middle class.’",0,false
2007-12-26,"Gas prices have never been higher, and Exxon Mobil's profits have never been higher.",0,false
2012-04-17,"Women ""earn only 77 cents for every dollar earned by men in the same position.""",2,mostly false
2015-01-13,Mercedes-Benz USA moving its headquarters to Atlanta will create at least 800 jobs.,3,mostly true
2008-10-03,"John McCain's health care plan ""leaves you on your own to pay McCain’s health insurance tax.""",2,mostly false
2014-11-20,"Citing his efforts to secure the border, Obama said, ""Overall, the number of people trying to cross our border illegally is the lowest it has been since the 1970s.""",1,half true
2015-09-21,California has more kids in poverty ... than virtually any other state.,3,mostly true
2011-10-04,"The Department of Energy’s ""Billion Ton Study"" has shown that wind and solar energy combined ""could at best provide only 5 percent of our total energy needs.""",0,false
2015-09-27,"When I left Washington, we had a $5 trillion surplus.",2,mostly false
2010-03-21,Klein did not hold a single town hall meeting (on health care) where the general public was invited to ask questions or present their views.,0,false
2009-09-22,On whether the governor of Massachusetts should be able to appoint an interim U.S. senator,4,other
2015-03-08,"The Iranian parliament will get to say yes or no on this deal, and I think the United States Congress should have the exact same input into the process.",2,mostly false
2014-11-12,"Austin mayoral candidate ""Steve Adler admitted his law firm worked with Koch Industries for nearly a decade.""",3,mostly true
2014-09-07,"Eight out of the nine states with competitive Senate races, Hispanics make up less than 10 percent of the electorate.",5,true
2013-05-21,"Corporate tax holidays pushed by Presidents John F. Kennedy and George W. Bush brought ""billions"" of dollars back into the United States.",1,half true
2012-03-30,"In April 1997, there was a ‘gas out’ conducted nationwide in protest of gas prices. Gasoline prices dropped 30 cents a gallon overnight.",0,false
2012-04-30,"Says the mayor’s job ""is to make sure that if somebody is trying to build a set of water treatment plants to cure us from cryptosporidium we don’t have, we don't say yes even if CH2M Hill wants us to.""",0,false
2013-12-04,"The ""priorities"" of more than three-quarters of Americans are to increase the minimum wage, create a path to citizenship for illegal immigrants, and require background checks for gun buyers.",2,mostly false
2013-12-12,"In altered photo, says Barack Obama wants ""more of Texans’ private data"" via health care.",3,mostly true
2015-07-28,Almost 95 percent of all (Planned Parenthood) pregnancy services were abortions.,0,false
2011-11-08,"A typical married couple ""will contribute $119,000"" into Medicare but will ""receive $357,000 in Medicare benefits over their lifetimes.""",5,true
2012-12-23,You see 34 people (are) murdered every single day by gunfire in America.,3,mostly true
2011-05-03,America owns 3 percent of the world’s oil but consumes 25 percent of its global reserves.,3,mostly true
2016-07-21,"Says Hillary Clinton ""wants to essentially abolish the Second Amendment.""",0,false
2015-06-12,"A Texas law ""will repatriate $1 billion of gold bullion from the Federal Reserve in New York to Texas.""",2,mostly false
2010-02-25,"The CBO found that the House Republican health care plan would lower premiums by ""up to about 10 percent"" and, for purchasers in the individual market, ""those cost savings could even be higher.""",3,mostly true
2016-06-06,More people now die in Wisconsin from drug overdoses than car crashes.,5,true
2016-04-25,"Says LeBron James ""stops paying his Social Security taxes at the beginning of the second quarter of the first game of the season.""",3,mostly true
2016-03-02,"The Great Wall of China, built 2,000 years ago, is 13,000 miles (long).",1,half true
2012-08-05,"Ohio has ""created 45,000 new manufacturing jobs since 2010. And that's due in large part to the fact that the auto rescue has helped Ohio.""",1,half true
2012-11-19,Says veterans’ disability claims backlog doubled in Obama’s first term.,5,true
2012-04-26,"Says the stimulus bill sent tax credits overseas, such as ""half a billion to an electric car company that created hundreds of jobs in Finland.""",0,false
2009-11-10,"The health care bills will be ""mandated spending. You can't cut it, regardless of the budget circumstances.""",1,half true
2012-04-18,"Says ""Bill Pascrell voted to eliminate all estate taxes for billionaires, and I voted no.""",2,mostly false
2012-06-09,Says a national Coca-Cola study showed Texans love Texas more than residents of any other state love their state; Wisconsinites ranked second.,2,mostly false
2014-12-09,Nobody suffered any lasting injuries from the CIA interrogation program.,0,false
2013-05-21,"A bill to advance the Keystone XL Pipeline ""is an earmark"" under House rules.",0,false
2012-01-25,"Since President Obama took full control of Washington, every day, 13,000 more people ""have been put on food stamps.""",1,half true
2016-04-10,"Polls show ""Hillary Clinton wins every time with Donald Trump"" as her opponent.",5,true
2011-06-06,(New Jersey Network) is the only news station which covers New Jersey government.,0,false
2008-10-30,"Obama ""changed the rules in Washington. Gone are the free gifts from lobbyists. Gone are the fancy airplane rides for nothing.""",1,half true
2012-06-03,"When I started in Ohio it was terrible. Now, we’re getting bipartisan support for our bills. And that’s called leadership.",3,mostly true
2012-10-12,"One industry in America has increased its employment base in the last four years by 176,000 people: the United States government.",5,true
2012-02-23,"Says ""Rick Santorum supported (Arlen) Specter over conservative candidates twice.""",5,true
2016-08-23,"Says Hillary Clinton aide Huma Abedin has ""ties to the Muslim Brotherhood.""",0,false
2011-05-31,"When I served as City Commissioner, we made great strides …we successfully fought for, and won, adding women and people of color to the Fire Bureau.",5,true
2016-07-23,"Says unlike Tim Kaine, who ""invested"" in education, Indiana Gov. Mike Pence ""slashed education funding.""",0,false
2015-02-18,"Rhode Island has invested less in tourism, economic development and economic development personnel than four nearby states.",2,mostly false
2016-07-21,"Says Hillary Clinton ""has called for a radical 550 percent increase in Syrian ... refugees . . . despite the fact that there’s no way to screen these refugees in order to find out who they are or where they come from.""",1,half true
2012-06-20,"Says ""while state leaders have cut funding for our schools and other basic priorities, the amount of money the state is projected to give away through tax breaks increased by a whopping $3.4 billion.""",3,mostly true
2015-11-25,"Technically, (Ted Cruz is) not even an American.",0,false
2016-07-18,"In Arizona, ""there are only one and a half (Border Patrol) agents per every 10 square miles.""",0,false
2016-08-28,"Says Hillary Clinton ""is the one that labeled African-American youth as ‘superpredators.’""",3,mostly true
2010-01-21,"With a stroke of a pen, the (U.S. Supreme Court) decided to overrule the 100-year-old ban on corporate expenditures.",2,mostly false
2011-02-06,Some politicians … want to put new taxes on a lot of groceries.,5,true
2012-01-10,The proposed Keystone XL oil pipeline is a bipartisan proposal.,3,mostly true
2012-06-20,Austin is the biggest city in America with a Tier One research university (UT-Austin) but without a medical school.,3,mostly true
2015-01-25,"Democrats have ""lost more than 900 state legislators"" since Barack Obama has been president.",5,true
2007-09-05,"In New York, when she ran for reelection, she carried 58 of our 62 counties. George Bush had won 40 counties in New York just two years earlier.",5,true
2012-09-06,"Jeb Bush recently noted, Reagan himself would have been too moderate, too reasonable for today's GOP.",1,half true
2012-01-12,"Mitt Romney’s and Bain Capital’s profits from KB Toys, which later went out of business, were ""described by the Boston Herald as ‘disgusting.’""",2,mostly false
2014-08-19,More whites than blacks are victims of deadly police shootings.,1,half true
2011-01-02,The Democratic majority led the 111th Congress to spend more money in two years than the first 100 congresses before them combined.,0,false
2011-05-10,"Under President Barack Obama, the United States has ""doubled our exports.""",0,false
2015-05-17,"The ""highest economic growth decade was the 1960s. Income tax rates were 90 percent.""",3,mostly true
2011-02-21,"The five states that outlaw collective bargaining for teachers all rank below 44th in the nation in test scores, while Wisconsin ranks 2nd.",0,false
2015-07-28,"Austin is ""effectively"" imposing ""a ban on barbecue restaurants.""",0,false
2010-05-04,"Royalties for oil and other energy sources are the ""second-largest revenue source to the federal government after the IRS.""",0,false
2012-08-14,"Medicare ""premium support"" backed by Republican vice presidential candidate Paul Ryan ""is not vouchers.""",2,mostly false
2012-01-10,My opponent on day one of this campaign attacked me on Medicare and Medicare Advantage and that claim was found to be False.,5,true
2011-07-25,"Says Ohio Treasurer Josh Mandel ""supports allowing the United States to default on its obligations.""",0,false
2014-06-14,It would be illegal for the Fulton County Commission to raise the county tax rate.,3,mostly true
2014-07-14,"Milwaukee County taxpayers paid $370,000 to settle a lawsuit over a decision by Sheriff David A. Clarke Jr. to use ""untrained corrections officers"" rather than deputies to patrol the lakefront.",2,mostly false
2008-09-26,"Henry Kissinger ""said that we should meet with Iran — guess what — without precondition.""",1,half true
2012-09-04,"Says Republican U.S. Senate candidate Tommy Thompson ""supports massive tax cuts for corporations that outsource Wisconsin jobs.""",1,half true
2012-06-06,Overwhelming Democrat and Republican votes in 2011 for legislation in two special sessions on jobs demonstrated the bipartisan nature of the Wisconsin Legislature.,2,mostly false
2010-11-13,There’s talk in Congress now about basically confiscating your private 401(k) or IRA plan and rolling it into Social Security to strengthen Social Security.,0,false
2008-08-25,"As a state senator in Illinois, Obama made sure women got equal pay for equal work.",3,mostly true
2014-07-22,"We’ve had about 3,000 murders in connection with lax border security.",0,false
2012-06-21,Women (are) paid 77 cents on the dollar for doing the same work as men.,2,mostly false
2011-01-23,"Poll results from the past 35 years show that State of the Union speeches ""do not move"" presidential approval numbers.",3,mostly true
2014-07-26,"Uncompensated care has ""gone down by 30 percent just in the first few months"" of Medicaid expansion in the states that adopted it.",5,true
2012-07-23,"Says David Dewhurst ""explicitly advocated"" a guest worker program for all illegal immigrants.",3,mostly true
2008-10-02,"Barack Obama's health care plan is ""to mandate health care coverage and have a universal government-run program.""",2,mostly false
2013-07-20,The very first meal on the surface of the moon was the Holy Communion.,5,true
2012-10-04,"Says Paul Ryan’s budget would turn Medicare into a ""voucher.""",3,mostly true
2011-02-03,"The war in Iraq was a major factor in blowing ""the top off the price of oil.""",2,mostly false
2013-07-27,More than 72 percent of children in the African-American community are born out of wedlock.,5,true
2014-01-11,"Trey Radel does not even qualify to drive a Lee County school bus at this point, yet he occupies a seat in Congress.",5,true
2007-12-20,"In the Illinois Legislature, Barack Obama ""voted 'present,' instead of yes or no"" on seven votes involving abortion rights.",5,true
2011-12-09,Rhode Island is the only state where officers at state-supported [colleges] carry out their duties unarmed.,3,mostly true
2009-10-14,"The Baucus health care bill ""would drastically restrict the use of flexible spending accounts (FSAs) in order to help pay for health care reform.""",1,half true
2015-01-07,"Says Mitch McConnell credits Republicans ""for recent economic improvements"" even though they took control of the Senate only ""days ago.""",3,mostly true
2012-09-03," … if the Agreement goes into effect, the millions of Mexican citizens who will become eligible for Social Security benefits may have a far stronger claim to benefits and protection against cuts than U.S. citizens!",0,false
2015-09-10,"Says ""the cascading effects"" of climate change contributed to the rise of ISIS.",3,mostly true
2011-09-13,"In the New York 9th District, ""there is a large number of people who went to the polls tonight who didn't support the president to begin with and don't support Democrats -- and it's nothing more than that.""",2,mostly false
2014-06-08,Only one out of 10 minimum wage workers today are teen age or a young person.,0,false
2009-05-29,"The nuclear test conducted in our nation this time is the Earth's 2,054th nuclear test. The five permanent members of the U.N. Security Council have conducted 99.99 percent of the total nuclear tests.",5,true
2015-08-08,"Between 2008 and 2014, ""criminal aliens accounted for 38 percent of all murder convictions in the five states of California, Texas, Arizona, Florida and New York.""",0,false
2012-11-13,There is no evidence that poor people abuse drugs more frequently than any other socio-economic group.,0,false
2008-09-26,"Obama ""has voted in the United States Senate to increase taxes on people who make as low as $42,000 a year.""",2,mostly false
2012-06-28,"The Affordable Care Act ""will likely go down as the biggest tax increase in history.""",0,false
2014-04-30,"There is no ""incontrovertible proof that speed, in and of itself, is the contributing factor to increasing (vehicular) fatalities.""",1,half true
2016-07-21,"An amendment, pushed by Lyndon Johnson many years ago, threatens religious institutions with a loss of their tax-exempt status if they openly advocate their political views.",5,true
2014-10-15,"3,000 teachers lost their jobs when (Crist) was governor.",2,mostly false
2010-04-15,"Says he said last year there's ""absolutely no reason"" for Texas to secede.",3,mostly true
2009-11-17,"A cap-and-trade plan promoted by Barack Obama would hit hardest ""those already struggling to make ends meet.""",1,half true
2015-05-06,"Austin school district ""teachers are the lowest paid of any urban"" Texas district and the ""lowest paid of any surrounding school district.""",1,half true
2011-11-07,"Most of, if not all of, the [DeKalb school construction] projects always came in on or were under budget.",3,mostly true
2012-09-06,"With the auto rescue, President Barack Obama ""saved more than 1 million middle-class jobs all across America,"" including more than 28,000 in Wisconsin.",1,half true
2008-08-04,On supporting the Supreme Court abortion decision Roe v. Wade,4,other
2010-10-07,"The cap-and-trade bill before Congress ""prevents you from selling your home without the permission of the EPA administrator.""",0,false
2011-02-27,"Says many local governments in Wisconsin already require employees to pay 20 percent, 30 percent or even 40 percent of their health insurance premiums.",0,false
2015-06-16,"Replacing 100,000 old toilets with water-efficient models has saved 2.4 million gallons of water every day.",5,true
2009-09-22,"Our own National Security Agency says that (Iran's) nuclear ambitions are advancing, and at the same time ... we are slashing our own nuclear arsenal.",3,mostly true
2011-04-27,Says stories about his birth certificate drowned out media coverage of the Republican and White House budget plans the week of April 11.,0,false
2010-12-12,"Over 80 percent of the people want the shot to vote on whether to approve same-sex marriage, according to polls.",3,mostly true
2013-06-05,"Under Republican-backed state budget, the state education agency estimates expansion of Wisconsin’s school voucher program ""could cost nearly $2 billion annually""",0,false
2015-02-18,"ISIS lures women with kittens, nutella.",2,mostly false
2011-03-11,"Last year, American oil production reached its highest level since 2003.",3,mostly true
2010-08-17,"Jim Renacci cheated on his income taxes and is a ""deadbeat citizen.""",3,mostly true
2016-02-17,Says Donald Trump said the government is going to pay for everybody to have health care.,0,false
2010-09-26,"Company may close, ""all because government essentially says if they don't hire a lifeguard to watch their workers, they can't stay open.""",1,half true
2011-05-17,"The Paul Ryan budget proposal would ""privatize Medicare.""",3,mostly true
2007-11-15,"Barack Obama's health care plan ""would leave 15-million Americans out.""",1,half true
2011-09-14,"Says Wisconsin Gov. Scott Walker ""is denying Democrats the right to vote.""",0,false
2014-08-03,"The cost of ""college education has gone up 1,200 percent since 1978.""",1,half true
2010-10-27,Most of the jobs that we lost were lost before the economic policies we put in place had any effect.,5,true
2013-12-06,"The Employment Non-Discrimination Act ""discriminates against Christian daycare, Christian parents, Christian business owners, and the rights of religious freedom.""",0,false
2015-11-04,Every signer of the Declaration of Independence had no federal elected office experience.,0,false
2016-03-15,"Arizona schools rank 45th in the nation, dead last in funding per student.",3,mostly true
2015-08-06,"Says Donald Trump has ""changed his mind"" on abortion.",5,true
2012-08-01,"Says Texas is 1st in business climate, 49th in education.",1,half true
2014-02-06,"Says President Barack Obama carried Congressional District 13 ""by 8.2 points in 2008 and 5.6 points in 2012.""",0,false
2010-06-20,"We only have 2 percent of the oil reserves in the world, and we consume 25 percent of the world's oil on a daily basis.",3,mostly true
2015-01-20,"We've seen ""our deficits cut by two-thirds.""",3,mostly true
2010-06-25,"In Rick Perry's Texas, the governor threatens to leave, to secede from the greatest country in the world.",0,false
2013-12-17,Florida has experienced positive job growth for 39 consecutive months.,2,mostly false
2014-04-29,"Says Mark Begich ""has taken campaign cash from the Kochs"" while Dan Sullivan hasn’t.",2,mostly false
2015-01-09,The state covered a smaller percentage of the cost of K-12 education in 2013 than it did in 2002.,3,mostly true
2012-10-17,"Says Connie Mack initially said he would have voted ""yes"" for the Paul Ryan budget plan, and then, ""you said it was stupid and you would vote no. And then your folks corrected you, and you changed your position again, yes.""",1,half true
2012-01-23,Speaker Gingrich for 20 years supported a federal individual mandate for health insurance.,3,mostly true
2015-11-05,"Probably less than 4 percent of Wisconsin residents ""are enjoying the subsidies"" from Obamacare.",5,true
2011-07-13,Every president has raised the debt ceiling.,3,mostly true
2011-02-19,"At protests in Wisconsin against proposed collective bargaining changes, ""phony sick notes (were) passed out to excuse striking union members.""",3,mostly true
2015-01-19,"In states that have private-sale background checks for handguns ""49 percent fewer women are shot and killed.""",1,half true
2010-01-08,Why is January 8th an important date in American history? This day in 1835 is the only day in our history when we have not been in debt.,3,mostly true
2013-12-13,"At present spending levels, only citizens of New York have a greater local debt burden than Texans.",5,true
2014-05-02,"For every Kentuckian that has enrolled in Obamacare, 40 have been dropped from their coverage.",0,false
2010-10-25,Your tellers were paid kickbacks for directing elderly consumers from ... safe deposits to risky ones.,5,true
2008-09-30,My plan offers three times as much tax relief to the middle class as Senator McCain's.,1,half true
2015-06-24,Florida has reduced its carbon emissions by 20 percent since 2005.,3,mostly true
2009-10-09,Only 20 percent of Americans admit to being Republicans anymore.,3,mostly true
2016-06-22,"For the amount of money Hillary Clinton would like to spend on refugees, we could rebuild every inner city in America.",0,false
2012-01-05,President Obama has raised taxes 19 times.,1,half true
2009-06-14,A new poll shows 62 percent support the president's plan to reform health care. That means ... letting you choose between keeping the private insurance you have and a public health insurance plan.,0,false
2010-11-22,The city of Atlanta ranks 25th among U.S. cities with the highest crime rates.,1,half true
2016-08-07,Says the media distorted what happened with a baby at his rally.,5,true
2015-07-01,"The top one-tenth of 1 percent of Americans ""own almost as much wealth as the bottom 90 percent.""",3,mostly true
2011-05-12,"President Obama’s health care law ""represents a government takeover of health care.""",0,false
2011-07-06,The [Georgia] General Assembly took away the Atlanta Board of Education’s oversight of the superintendent.,2,mostly false
2009-06-12,"In Texas, ""the No. 1 name for new male babies — many of whom will vote one day — is Jose.""",5,true
2016-03-29,"Ten times, no Republican candidate for president had enough delegates to claim the nomination before the party’s convention, and seven of those times ""somebody who was not the leader of delegates was selected as the nominee of the party.""",3,mostly true
2011-09-21,Says she helped lead the launch of curbside recycling.,1,half true
2012-12-21,"Says ending the direct payment farm subsidy program ""could save up to $28.4 billion over ten years that could be used to reduce the deficit.""",5,true
2012-09-05,"The stimulus program ""cut taxes for 95 percent of the American people.""",1,half true
2016-04-07,More people are struck by lightning than commit in-person voter fraud by impersonation.,5,true
2011-01-05,"Our spending has caught up with us, and our debt soon will eclipse the entire size of our national economy.",5,true
2012-11-04,"Says under President Barack Obama, the United States has created ""five million jobs.""",1,half true
2009-02-03,"The stimulus bill contains ""$20 million for the removal of small to medium-sized fish passage barriers"" and ""$25 million to rehabilitate off-roading trails for ATVs.""",5,true
2013-02-12,"Says his administration has made ""progress"" on border enforcement by ""putting more boots on the southern border than at any time in our history and reducing illegal crossings to their lowest levels in 40 years.""",1,half true
2010-12-10,"The Milwaukee business community ""did not speak about the facts"" -- and in support of train manufacturer Talgo -- as the Milwaukee-Madison rail link was being killed.",5,true
2014-02-20,Georgia’s civil forfeiture laws are among the worst in the country and the very worst in the South.,3,mostly true
2013-03-22,This (parent trigger) legislation was drafted by President Obama's top advisers. It was drafted by President Clinton’s top advisers.,0,false
2010-12-15,"Fox News ""said the New Black Panther Party decided the election for Barack Obama.""",0,false
2011-05-16,The Democrats have already voted to ban our conventional light bulbs ... in favor of dangerous fluorescent light bulbs.,0,false
2013-03-06,"When the president's spokesman was asked about (Anwar) al-Awlaki's son, … he said he should have chosen a more responsible father.",1,half true
2011-01-12,Says she condemned violence at a campaign stop in Arizona in March.,5,true
2010-07-06,Subsidies for oil and gas companies make up 88 percent of all federal subsidies. Just cutting the oil and gas subsidies out would save the U.S. government $45 billion every year.,0,false
2013-01-22,"Says ""PPS employees have paid their own PERS contributions for many years.""",5,true
2008-10-12,Between 40 and 50 percent of tax filers do not owe any income tax.,3,mostly true
2015-01-15,"Starting in December 2007, ""1.4 million jobs were created in Texas. In that same period, the rest of the country lost 400,000 jobs.""",3,mostly true
2008-08-31,"Joe Biden ""voted against the first Gulf War. He opposed the surge. He wanted to partition Iraq.""",5,true
2014-02-23,"The Ukraine Orange Revolution in 2004 ""was the first color revolution.""",0,false
2014-09-25,"Data on violent crime shows Wisconsin ""has become less safe than it was when Scott Walker took office.""",2,mostly false
2012-08-30,"In Massachusetts, Gov. Romney narrowed the gap between students of different races.",1,half true
2014-01-20,On repealing the 17th Amendment,4,other
2008-07-07,"If you have an investment for your child's education or own a mutual fund or a stock in a retirement plan, (Obama) is going to raise your taxes.",0,false
2013-07-18,"The Senate immigration bill is … filled with things like rewards for au pair agencies, Alaskan seafood processors and Vegas casinos.",5,true
2016-03-08,"North Carolina spends $855 less per student than it did before the Great Recession, and we have one of the lowest per pupil spending levels in the nation.",3,mostly true
2010-08-19,On the mosque near ground zero.,4,other
2015-02-05,Oil companies can obtain an acre of public land for less than the price of a Big Mac.,3,mostly true
2012-01-12,One generation ago we led the world in college graduation. We're 16th today.,3,mostly true
2012-11-27,Fourteen million Americans' mortgages are greater than the value of their homes.,5,true
2014-10-02,"In the past three years, we have prosecuted or brought more cases on access to public records than in the previous 12 years combined.",5,true
2011-03-17,"Ending federal funding for National Public Radio would jeopardize 9,000 jobs.",0,false
2012-05-16,"Says Tom Barrett ""voted to ban 15 different kinds of guns, even a lot of common deer rifles.""",2,mostly false
2011-03-05,Just 400 Americans -- 400 -- have more wealth than half of all Americans combined.,5,true
2012-09-17,Says Mitt Romney’s investments created zero jobs.,0,false
2016-02-25,Ted Cruz is in negotiations to be Donald Trump’s running mate.,0,false
2016-03-10,"Common Core is ""education through Washington D.C.""",0,false
2015-09-16,"We've just now given over $100 billion to Iran, ""the equivalent in U.S. terms is $5 trillion.""",1,half true
2015-03-03,Beer drinking is not allowed in any Illinois state parks.,0,false
2010-12-13,"We have dozens of districts that go for 150 to 200 miles, splitting counties, splintering cities and connecting areas that have very little in common.",3,mostly true
2012-03-14,"New federal projections estimate that the health care overhaul ""will cost $1.76 trillion over 10 years -- well above the $940 billion Democrats originally claimed.""",0,false
2011-08-05,High-speed rail would have cost Florida taxpayers $1 billion to build.,0,false
2013-03-22,"When students leave our high schools and they go to the community college, 70-75 percent of them have to pay to take remedial math.",3,mostly true
2013-04-09,"In 2010 alone, 1,270 infants were reported to have died following attempted abortions and notably that is only one year.",0,false
2011-07-16,"Almost 88,000 United States service members are still missing and unaccounted for, dating back to World War II.",3,mostly true
2010-08-10,"When Pepper’s tax was finally voted down, Pepper laid off cops and closed jails and let criminals run free in the streets.",2,mostly false
2014-09-10,"Says Dick Cheney ""de-Ba’athisized the Iraqi government and created ISIS.""",2,mostly false
2012-10-17,"Says Connie Mack was ""the only member of the Florida delegation that voted against a bill to help NASA.""",3,mostly true
2015-09-22,The birther movement was started by Hillary Clinton in 2008. She was all in!,0,false
2011-01-06,"Says the Defense Department shrink-wrapped $10.8 billion in American money, loaded it on 175 pallets and put it on a transport plane to Iraq where they passed out $100 bills and no one has any receipts.",2,mostly false
2014-03-11,Says some Georgians can get health insurance for $105 a month.,3,mostly true
2012-01-11,"[Mitt] Romney and [Brendan] Doherty certainly have a lot in common, like flip-flopping on abortion -- in Doherty's case, in a little over a week.",1,half true
2011-03-09,"Says a ""rather extraordinary amount of non-classroom employees"" were added by Texas school districts over the last decade.",3,mostly true
2010-07-26,Warren Buffett called (Jeff) Greene's scheme 'financial weapons of mass destruction.' ,0,false
2015-04-07,Rand Paul supports Obama's negotiations with Iran.,2,mostly false
2012-01-11,"Says that when Republicans held Congress and the presidency, they ""doubled the size of the (U.S.) Department of Education.""",1,half true
2013-08-05,Half of all adults have a pre-existing condition that could affect their health care coverage.,3,mostly true
2014-09-07,"You have 200,000 to 400,000 military veterans on the street in this country on any given day.",0,false
